Year,Series,Haemoglobin level,Sector,Wealth Index Quintile,Geopolitical Zone,Education Level,Maternity status,Age group,State,GeoCode,Value
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Imo,NGIM16,32.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Jigawa,NGJI17,34.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Kaduna,NGKD18,19.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Kano,NGKN19,19.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Katsina,NGKT20,33.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Kebbi,NGKE21,30.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Kogi,NGKO22,27.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Kwara,NGKW23,26.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Lagos,NGLA24,16.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Nasarawa,NGNA25,36.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Niger,NGNI26,37.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Ogun,NGOG27,19.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Ondo,NGON28,22.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Osun,NGOS29,26.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Oyo,NGOY30,21.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Plateau,NGPL31,15.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Rivers,NGRI32,40.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Sokoto,NGSO33,48.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Taraba,NGTA34,27.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Yobe,NGYO35,39.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Zamfara,NGZA36,42.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Moderate 8.0-10.9 g/dl,,,,,,,Federal Capital Territory,NGFC37,22.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,,NG,2.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,Urban,,,,,,,NG,1.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,Rural,,,,,,,NG,1.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,Lowest,,,,,,NG,2.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,Second,,,,,,NG,1.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,Middle,,,,,,NG,1.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,Fourth,,,,,,NG,1.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,Highest,,,,,,NG,1.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,North  Central,,,,,NGNCZ06,1.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,North East,,,,,NGNEZ05,1.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,North West,,,,,NGNWZ04,2.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,South East,,,,,NGSEZ03,1.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,South South,,,,,NGSSZ02,2.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,South West,,,,,NGSWZ01,0.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,None,,,,NG,2.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,Primary,,,,NG,1.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,Secondary,,,,NG,1.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,Post Secondary,,,,NG,0.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,Pregnant,,,NG,2.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,Breastfeeding,,,NG,2.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,Neither,,,NG,1.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,15-19,,NG,1.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,20-29,,NG,1.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,30-39,,NG,2.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,40-49,,NG,1.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Abia,NGAB01,2.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Adamawa,NGAD02,0.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Akwa Ibom,NGAK03,2.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Anambra,NGAN04,0.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Bauchi,NGBA05,2.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Bayelsa,NGBY06,1.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Benue,NGBE07,0.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Borno,NGBO08,1.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Cross River,NGXR09,0.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Delta,NGDE10,3.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Ebonyi,NGEB11,3.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Edo,NGED12,0.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Ekiti,NGEK13,1.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Enugu,NGEN14,1.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Gombe,NGGO15,1.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Imo,NGIM16,1.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Jigawa,NGJI17,4.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Kaduna,NGKD18,1.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Kano,NGKN19,3.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Katsina,NGKT20,0.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Kebbi,NGKE21,1.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Kogi,NGKO22,0.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Kwara,NGKW23,1.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Lagos,NGLA24,0.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Nasarawa,NGNA25,3.6
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Niger,NGNI26,0.2
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Ogun,NGOG27,1.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Ondo,NGON28,0.5
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Osun,NGOS29,0.7
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Oyo,NGOY30,0.4
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Plateau,NGPL31,2.3
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Rivers,NGRI32,2.1
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Sokoto,NGSO33,1.0
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Taraba,NGTA34,0.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Yobe,NGYO35,0.8
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Zamfara,NGZA36,3.9
2018,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",Severe <8.0 g/dl,,,,,,,Federal Capital Territory,NGFC37,0.5
